"date","atmp","P","RH","Rs","wind"
2019-10-16 19:00:00,7,0,66.5,0.0043,1.4
2019-10-16 20:00:00,6.2,0,68.2,0,1.3
2019-10-16 21:00:00,6.1,0,69.1,0,1.3
2019-10-16 22:00:00,5.5,0,74.1,0,0.7
2019-10-16 23:00:00,5.8,0,77.6,0,0.2
2019-10-17 00:00:00,5.4,0,84.8,0,0.2
2019-10-17 01:00:00,5.1,0,88,0,0.2
2019-10-17 02:00:00,5.1,0,89.5,0,0.2
2019-10-17 03:00:00,5.3,0,87.2,0,0.4
2019-10-17 04:00:00,5.6,0,83.7,0,0.5
2019-10-17 05:00:00,5.4,0,87.3,0,0.2
2019-10-17 06:00:00,5.5,0,88.5,0,0.4
2019-10-17 07:00:00,5.4,0,90.4,1e-04,0.3
2019-10-17 08:00:00,5.3,0,91.9,0.0225,0.3
2019-10-17 09:00:00,5.5,0,91.9,0.1373,0.5
2019-10-17 10:00:00,6.3,0,87.9,0.3879,1
2019-10-17 11:00:00,7.6,0,79.3,0.7243,1
2019-10-17 12:00:00,8.4,0,72.5,0.9579,1.1
2019-10-17 13:00:00,9,0,67.6,0.8502,1.3
2019-10-17 14:00:00,9.2,0,66.4,0.6315,1.1
2019-10-17 15:00:00,9.3,0,65,0.4968,1
2019-10-17 16:00:00,9.3,0,64,0.3753,1.1
2019-10-17 17:00:00,9.3,0,63.6,0.2506,0.8
2019-10-17 18:00:00,8.8,0,65.9,0.1343,0.4
2019-10-17 19:00:00,6.3,0,83.3,0.0072,0.3
2019-10-17 20:00:00,3.4,0,92.8,0,0.2
2019-10-17 21:00:00,2.1,0,95.6,1e-04,0.2
2019-10-17 22:00:00,1.6,0,96.3,1e-04,0.2
2019-10-17 23:00:00,1.1,0,96.3,1e-04,0.2
2019-10-18 00:00:00,2.3,0,94.5,1e-04,0.4
2019-10-18 01:00:00,1.8,0,94.3,1e-04,0.3
2019-10-18 02:00:00,1.8,0,93.7,1e-04,0.4
2019-10-18 03:00:00,2.2,0,93.4,1e-04,0.3
2019-10-18 04:00:00,3.3,0,90.4,1e-04,0.9
2019-10-18 05:00:00,3.6,0,89.6,1e-04,1.5
2019-10-18 06:00:00,3.3,0,90.9,0,1.5
2019-10-18 07:00:00,3.2,0,91.7,3e-04,1.6
2019-10-18 08:00:00,3.3,0,92.1,0.0684,1.5
2019-10-18 09:00:00,4.1,0,89.5,0.3517,2.5
2019-10-18 10:00:00,5.8,0,84.8,1.0004,3.1
2019-10-18 11:00:00,8,0,77.5,1.4715,4.1
2019-10-18 12:00:00,10.4,0,66.6,1.7182,4
2019-10-18 13:00:00,12.1,0,60.8,1.7854,4
2019-10-18 14:00:00,13.4,0,55.8,1.6689,3.5
2019-10-18 15:00:00,13.8,0,54,1.4078,3.7
2019-10-18 16:00:00,14,0,53.7,0.9564,3.6
2019-10-18 17:00:00,14,0,54.3,0.7118,3.3
2019-10-18 18:00:00,13,0,57.5,0.2392,2.7
2019-10-18 19:00:00,11.6,0,62,0.0066,2.2
2019-10-18 20:00:00,10.9,0,64.7,0,2.6
2019-10-18 21:00:00,10.1,0,68.4,0,2.6
2019-10-18 22:00:00,9.3,0,71.7,0,2.1
2019-10-18 23:00:00,9.1,0,72,0,3.2
2019-10-19 00:00:00,8.9,0,72.2,0,2.7
2019-10-19 01:00:00,8,0,76.2,0,1.9
2019-10-19 02:00:00,7.4,0,78.8,0,1.5
2019-10-19 03:00:00,7.2,0,79.5,0,1.8
2019-10-19 04:00:00,7.1,0,80.4,0,1.9
2019-10-19 05:00:00,6.6,0,83,0,2
2019-10-19 06:00:00,6.6,0,84,0,2.3
2019-10-19 07:00:00,6.7,0,84.4,1e-04,2.3
2019-10-19 08:00:00,7,0,83.9,0.0592,2
2019-10-19 09:00:00,7.9,0,80.8,0.4269,2.2
2019-10-19 10:00:00,9.7,0,74.4,0.6432,3
2019-10-19 11:00:00,10.5,0,72.7,0.563,2.7
2019-10-19 12:00:00,11.3,0,71.3,0.706,2.1
2019-10-19 13:00:00,12.3,0,68.4,0.8806,1.9
2019-10-19 14:00:00,12.2,0,70.5,0.5029,1.7
2019-10-19 15:00:00,10.8,0.51,86.7,0.2509,1
2019-10-19 16:00:00,10.4,0.25,91.7,0.1316,0.6
2019-10-19 17:00:00,10.1,0.76,93.9,0.0775,0.6
2019-10-19 18:00:00,9.8,1.52,96.5,0.0183,0.5
2019-10-19 19:00:00,9.6,0.25,97.1,0.0032,0.4
2019-10-19 20:00:00,9.4,0,97.8,0,0.2
2019-10-19 21:00:00,8.7,0,98.3,0,0.2
2019-10-19 22:00:00,8.8,0,99.1,1e-04,0.9
2019-10-19 23:00:00,9,0,99.2,0,1.4
2019-10-20 00:00:00,8.7,0,99.1,0,1.1
2019-10-20 01:00:00,8.4,0,98.7,0,0.8
2019-10-20 02:00:00,7.9,0,98.9,0,1
2019-10-20 03:00:00,7.8,0,99.2,0,1.1
2019-10-20 04:00:00,7.9,0,99.3,0,0.5
2019-10-20 05:00:00,8,0.25,99.4,1e-04,0.5
2019-10-20 06:00:00,7.8,0,99.4,0,0.6
2019-10-20 07:00:00,7.5,0,99.4,1e-04,0.3
2019-10-20 08:00:00,7.3,0,99.2,0.0251,0.5
2019-10-20 09:00:00,7,0,98.9,0.2155,0.4
2019-10-20 10:00:00,7.4,0,98.6,0.518,0.5
2019-10-20 11:00:00,8.5,0,93.6,1.1451,0.6
2019-10-20 12:00:00,10.8,0,84.9,1.9303,0.6
2019-10-20 13:00:00,13.8,0,73.1,1.9464,0.9
2019-10-20 14:00:00,15.6,0,65.8,1.9012,1
2019-10-20 15:00:00,17.3,0,46.8,1.6884,0.6
2019-10-20 16:00:00,17.8,0,40.6,1.0835,0.5
2019-10-20 17:00:00,16.7,0,47.9,0.5323,0.8
2019-10-20 18:00:00,13.8,0,64.5,0.1412,0.2
2019-10-20 19:00:00,10.6,0,80.2,0.0021,0.2
2019-10-20 20:00:00,10.2,0,76.6,0,0.2
2019-10-20 21:00:00,11,0,70.6,0,0.6
2019-10-20 22:00:00,10.8,0,66.5,0,0.8
2019-10-20 23:00:00,10.4,0,73.8,0,0.5
2019-10-21 00:00:00,9.8,0,75.1,0,0.7
2019-10-21 01:00:00,9.8,0,71.5,0,1.2
2019-10-21 02:00:00,9.6,0,65.8,0,0.9
2019-10-21 03:00:00,9.4,0,65,0,1.2
2019-10-21 04:00:00,9.3,0,69,0,1.6
2019-10-21 05:00:00,9,0,74.2,0,1.7
2019-10-21 06:00:00,9.3,0,81.1,0,2
2019-10-21 07:00:00,10,0,85.5,0,2.1
2019-10-21 08:00:00,10.7,0,85.6,0.0061,2.3
2019-10-21 09:00:00,11,0,86.5,0.0537,2.6
2019-10-21 10:00:00,11.5,0,86.5,0.1028,2.4
2019-10-21 11:00:00,11.7,2.29,88.1,0.0775,2.4
2019-10-21 12:00:00,11.2,6.1,95.6,0.1419,2.4
2019-10-21 13:00:00,11.6,4.06,96.9,0.1103,2.6
2019-10-21 14:00:00,13.1,0.76,95.2,0.2408,3.8
2019-10-21 15:00:00,15.4,0,85.4,1.2563,4.1
2019-10-21 16:00:00,16.2,0,70.7,0.8693,3.8
2019-10-21 17:00:00,15.9,0,62.7,0.4963,4.3
2019-10-21 18:00:00,14.1,0,62.3,0.1201,3.5
2019-10-21 19:00:00,12.4,0,63.2,0.002,3.2
2019-10-21 20:00:00,11.1,0,62.1,0,3.4
2019-10-21 21:00:00,10,0,67.8,0,3.3
2019-10-21 22:00:00,9.3,0,69.6,0,4
2019-10-21 23:00:00,9,0,71.8,0,3.7
2019-10-22 00:00:00,8.8,0,73.5,0,4.2
2019-10-22 01:00:00,8.8,0,77.8,0,3.8
2019-10-22 02:00:00,8.1,0.51,84.6,0,4.2
2019-10-22 03:00:00,6.8,0,86.6,0,4.7
2019-10-22 04:00:00,6.3,1.02,91.5,0,3.4
2019-10-22 05:00:00,6,1.02,92.5,0,2.9
2019-10-22 06:00:00,5.6,0.51,94.6,0,2.9
2019-10-22 07:00:00,5.5,0.25,95.4,0,3.2
2019-10-22 08:00:00,5.5,0,95,0.0167,2.9
2019-10-22 09:00:00,6.1,0,95.1,0.1023,3.1
2019-10-22 10:00:00,6.1,0.51,94.2,0.159,3.3
2019-10-22 11:00:00,5.9,0,92.1,0.226,3.3
2019-10-22 12:00:00,6.1,0.25,90.2,0.3235,3.5
2019-10-22 13:00:00,5.9,0,89.3,0.2493,3.6
2019-10-22 14:00:00,5.6,0,90.6,0.3395,3.7
2019-10-22 15:00:00,5.4,0.25,91.4,0.2625,3.4
2019-10-22 16:00:00,5.4,0.25,89.7,0.166,3.6
2019-10-22 17:00:00,5.4,0,85,0.1015,3.9
2019-10-22 18:00:00,4.8,0,88.5,0.0269,3.3
2019-10-22 19:00:00,4.7,0,91.1,5e-04,2.8
2019-10-22 20:00:00,5.1,0,87,0,2.8
2019-10-22 21:00:00,5.5,0,80.1,0,3.4
2019-10-22 22:00:00,5.6,0,78.3,0,2.8
2019-10-22 23:00:00,5.7,0,78.4,0,2.7
2019-10-23 00:00:00,5.9,0,76.2,0,2.5
2019-10-23 01:00:00,5.6,0,78.5,0,2.4
2019-10-23 02:00:00,5.7,0,75.3,0,2
2019-10-23 03:00:00,5.9,0,70.6,0,1.9
2019-10-23 04:00:00,5.6,0,71.1,0,2.2
2019-10-23 05:00:00,5.4,0,71.3,0,2.3
2019-10-23 06:00:00,5,0,72.4,0,3.2
2019-10-23 07:00:00,4.1,0,75.4,0,2.7
2019-10-23 08:00:00,3.3,0,78.9,0.0394,2.7
2019-10-23 09:00:00,3,0,80.2,0.3525,2.9
2019-10-23 10:00:00,4.1,0,76.4,0.7758,2.9
2019-10-23 11:00:00,5.3,0,72.1,1.3643,3.1
2019-10-23 12:00:00,6.6,0,66.4,1.645,2.8
2019-10-23 13:00:00,8.2,0,60.7,1.929,3
2019-10-23 14:00:00,9.2,0,56,1.8082,3
2019-10-23 15:00:00,9.5,0,55,1.1875,2.3
2019-10-23 16:00:00,9.8,0,54.1,0.7988,1.9
2019-10-23 17:00:00,9.1,0,57.9,0.1591,1.2
2019-10-23 18:00:00,8.4,0,61.9,0.0234,0.9
2019-10-23 19:00:00,7.8,0,66.8,2e-04,0.6
2019-10-23 20:00:00,7.3,0,71.6,0,0.5
2019-10-23 21:00:00,6.2,0,74.9,0,1.5
2019-10-23 22:00:00,5.4,0,77.5,0,1.6
2019-10-23 23:00:00,5.2,0,75.9,0,1.6
2019-10-24 00:00:00,4.1,0,81.3,0,0.7
2019-10-24 01:00:00,3.5,0,83.1,0,1.2
2019-10-24 02:00:00,2.7,0,85.4,0,0.7
2019-10-24 03:00:00,2.4,0,85.7,0,1
2019-10-24 04:00:00,1.5,0,89.3,0,0.4
2019-10-24 05:00:00,0.9,0,91.3,0,0.9
2019-10-24 06:00:00,1,0,89.2,0,1.4
2019-10-24 07:00:00,0,0,93,1e-04,0.7
2019-10-24 08:00:00,-0.4,0,94.8,0.0451,0.6
2019-10-24 09:00:00,1.3,0,88.3,0.4365,2.7
2019-10-24 10:00:00,3.5,0,77.6,0.8123,2.7
2019-10-24 11:00:00,4.4,0,70.8,0.8125,2.3
2019-10-24 12:00:00,4.5,0,70.6,0.4079,1.9
2019-10-24 13:00:00,4.4,0,70.6,0.3264,2.2
2019-10-24 14:00:00,4.4,0,71.2,0.2498,2.1
2019-10-24 15:00:00,4.4,0,70.5,0.2809,1.8
2019-10-24 16:00:00,4.8,0,63.5,0.3906,2.1
2019-10-24 17:00:00,4.9,0,60.8,0.3181,1.6
2019-10-24 18:00:00,4.4,0,64.8,0.0623,0.8
2019-10-24 19:00:00,3.8,0,73.6,0.001,0.3
2019-10-24 20:00:00,3.1,0,80.5,0,0.2
2019-10-24 21:00:00,2.8,0,83.8,0,0.2
2019-10-24 22:00:00,2.6,0,86.3,0,0.2
2019-10-24 23:00:00,1.9,0,88.4,0,0.3
2019-10-25 00:00:00,1,0,91.8,0,0.2
2019-10-25 01:00:00,-1,0,95,0,0.2
2019-10-25 02:00:00,-2.2,0,96.4,0,0.2
2019-10-25 03:00:00,-2.5,0,96.5,0,0.4
2019-10-25 04:00:00,-3.4,0,96.2,0,0.2
2019-10-25 05:00:00,-3.8,0,95.9,0,0.2
2019-10-25 06:00:00,-4,0,95.2,0,0.2
2019-10-25 07:00:00,-4.2,0,94.5,0,0.2
2019-10-25 08:00:00,-4.6,0,94.7,0.023,0.2
2019-10-25 09:00:00,-2.6,0,93.8,0.3215,0.2
2019-10-25 10:00:00,0.5,0,86.8,1.0116,0.3
2019-10-25 11:00:00,2.9,0,72.7,1.456,1.2
2019-10-25 12:00:00,4.6,0,55.2,1.7615,1.4
2019-10-25 13:00:00,6,0,49.5,1.8918,1.5
2019-10-25 14:00:00,7.1,0,40.9,1.8468,1.8
2019-10-25 15:00:00,8,0,36.9,1.5736,1.9
2019-10-25 16:00:00,8.5,0,35.1,0.979,2
2019-10-25 17:00:00,8.6,0,34.2,0.6996,1.9
2019-10-25 18:00:00,7,0,42.9,0.1703,1
2019-10-25 19:00:00,3.3,0,62.9,0.0025,0.2
2019-10-25 20:00:00,1.8,0,68,0,0.3
2019-10-25 21:00:00,1.1,0,70.8,0,0.3
2019-10-25 22:00:00,1.5,0,68.5,0,0.7
2019-10-25 23:00:00,0.9,0,71.8,0,0.5
2019-10-26 00:00:00,0.8,0,71.7,0,0.7
2019-10-26 01:00:00,-0.6,0,80,0,0.3
2019-10-26 02:00:00,-0.9,0,81.3,0,0.7
2019-10-26 03:00:00,-1,0,80.6,0,0.4
2019-10-26 04:00:00,-1.5,0,84,0,0.4
2019-10-26 05:00:00,-1.1,0,81,0,0.6
2019-10-26 06:00:00,-0.8,0,79.2,0,0.8
2019-10-26 07:00:00,-0.9,0,80.8,0,1.1
2019-10-26 08:00:00,-1,0,83.2,0.0192,0.9
2019-10-26 09:00:00,-0.5,0,82.8,0.1213,0.9
2019-10-26 10:00:00,1.6,0,76.8,0.7859,1.4
2019-10-26 11:00:00,3.9,0,68.1,0.9903,1.5
2019-10-26 12:00:00,6.5,0,56.5,1.2813,2.6
2019-10-26 13:00:00,7.4,0,56.6,1.3271,2.4
2019-10-26 14:00:00,8.5,0,46.4,0.9438,2.2
2019-10-26 15:00:00,8.3,0,51.8,0.6125,1.5
2019-10-26 16:00:00,8.4,0,59.6,0.4057,0.9
2019-10-26 17:00:00,8,0,64,0.1796,0.5
2019-10-26 18:00:00,7.2,0,69.3,0.0346,0.5
2019-10-26 19:00:00,6.4,0,70,0.002,0.8
2019-10-26 20:00:00,5.9,0,67.8,0,1.1
2019-10-26 21:00:00,5.4,0,74,0,1.3
2019-10-26 22:00:00,5.2,0,80.5,0,1
2019-10-26 23:00:00,5,0,81.3,0,1.1
2019-10-27 00:00:00,4.9,0,79.6,0,1.1
2019-10-27 01:00:00,4.4,0,82.1,0,1
2019-10-27 02:00:00,3.9,0,84.3,0,1.5
2019-10-27 03:00:00,2.3,0,88.1,0,1
2019-10-27 04:00:00,1.5,0,90.7,0,1.2
2019-10-27 05:00:00,0.1,0,94,0,0.4
2019-10-27 06:00:00,-1.3,0,95.8,0,0.3
2019-10-27 07:00:00,-1.3,0,97.6,0,0.2
2019-10-27 08:00:00,-1.8,0,97.4,0.0283,0.2
2019-10-27 09:00:00,0.1,0,96.3,0.3884,0.4
2019-10-27 10:00:00,3.2,0,83.7,0.9501,0.7
2019-10-27 11:00:00,6.3,0,68.4,1.3616,2
2019-10-27 12:00:00,9.2,0,53.3,1.6735,2
2019-10-27 13:00:00,11.1,0,44.1,1.7826,1.8
2019-10-27 14:00:00,12.2,0,39.5,1.7294,2.4
2019-10-27 15:00:00,13.3,0,37.8,1.4413,2.3
2019-10-27 16:00:00,13.8,0,38.5,0.8827,2.4
2019-10-27 17:00:00,13.6,0,38.7,0.6168,1.9
2019-10-27 18:00:00,11.8,0,46.7,0.1305,1.2
2019-10-27 19:00:00,8.8,0,56.9,0.0014,0.5
2019-10-27 20:00:00,5.3,0,74.7,0,0.2
2019-10-27 21:00:00,5.3,0,77,0,0.7
2019-10-27 22:00:00,4.3,0,84.1,0,0.3
2019-10-27 23:00:00,4.7,0,84.5,0,0.8
2019-10-28 00:00:00,2.9,0,90.9,0,0.3
2019-10-28 01:00:00,2.2,0,93,0,0.2
2019-10-28 02:00:00,3.4,0,89,0,1
2019-10-28 03:00:00,4,0,81.8,0,1.4
2019-10-28 04:00:00,4,0,78,0,1.6
2019-10-28 05:00:00,3.2,0,80.1,0,0.9
2019-10-28 06:00:00,2.4,0,85,0,0.4
2019-10-28 07:00:00,2.4,0,86.1,0,0.8
2019-10-28 08:00:00,2.4,0,85.1,0.0111,1.1
2019-10-28 09:00:00,2.6,0,81.6,0.0997,1
2019-10-28 10:00:00,2.9,0,66.6,0.2924,1.8
2019-10-28 11:00:00,3.5,0,63.5,0.5479,1.5
2019-10-28 12:00:00,3.8,0,67.7,0.6275,2.1
2019-10-28 13:00:00,3.8,0,67.7,0.6193,2.2
2019-10-28 14:00:00,3.5,0,66.8,0.6841,2.2
2019-10-28 15:00:00,3.9,0,63.2,0.826,2
2019-10-28 16:00:00,4.3,0,56,0.7249,1.8
2019-10-28 17:00:00,4.5,0,46.7,0.5478,1.7
2019-10-28 18:00:00,3.1,0,53,0.0582,0.6
2019-10-28 19:00:00,1.3,0,66.3,4e-04,0.2
2019-10-28 20:00:00,0.6,0,72.5,0,0.2
2019-10-28 21:00:00,1.1,0,69.6,0,1.2
2019-10-28 22:00:00,1.5,0,62.4,0,2.3
2019-10-28 23:00:00,1.2,0,62.4,0,1.7
2019-10-29 00:00:00,0.9,0,64.6,0,1.3
2019-10-29 01:00:00,-0.9,0,89,0,1.4
2019-10-29 02:00:00,-1.5,0,96.2,0,0.8
2019-10-29 03:00:00,-1.7,0,96.4,0,1.4
2019-10-29 04:00:00,-2.4,0,95.2,0,1.6
2019-10-29 05:00:00,-3.4,0,94.9,0,0.8
2019-10-29 06:00:00,-3.9,0,95.3,0,0.5
2019-10-29 07:00:00,-4.3,0,95.6,0,0.4
2019-10-29 08:00:00,-4.9,0,96.2,0.0166,0.3
2019-10-29 09:00:00,-4.2,0,96.2,0.1634,0.2
2019-10-29 10:00:00,-0.8,0,89.5,0.683,0.8
2019-10-29 11:00:00,0.2,1.52,81.7,1.331,1.8
2019-10-29 12:00:00,0.8,0.51,76.3,1.6265,1.9
2019-10-29 13:00:00,2.2,0,65.5,1.7657,2.4
2019-10-29 14:00:00,2.9,0,57.8,1.6442,2.5
2019-10-29 15:00:00,3.8,0,53.4,1.4365,2.5
2019-10-29 16:00:00,4.3,0,46.4,0.9193,2.3
2019-10-29 17:00:00,4.6,0,42,0.6363,1.8
2019-10-29 18:00:00,3.3,0,46.9,0.1229,0.9
2019-10-29 19:00:00,0,0,69.3,5e-04,0.3
2019-10-29 20:00:00,-1.8,0,78.7,0,0.2
2019-10-29 21:00:00,-2.4,0,82.5,0,0.2
2019-10-29 22:00:00,-2.1,0,82.3,0,0.3
2019-10-29 23:00:00,-1.9,0,81,0,0.2
2019-10-30 00:00:00,-2.4,0,83.9,0,0.2
2019-10-30 01:00:00,-3.7,0,90.7,0,0.2
2019-10-30 02:00:00,-3.9,0,91,0,0.2
2019-10-30 03:00:00,-3.7,0,91.6,0,0.2
2019-10-30 04:00:00,-3.2,0,89.7,0,0.2
2019-10-30 05:00:00,-2.7,0,84.4,0,0.4
2019-10-30 06:00:00,-3.2,0,82.6,0,0.4
2019-10-30 07:00:00,-3.8,0,82.3,0,0.5
2019-10-30 08:00:00,-4.3,0,86.2,0.0178,0.4
2019-10-30 09:00:00,-2.8,0,79.4,0.4802,1.5
2019-10-30 10:00:00,-0.3,0,60.6,0.8665,2.4
2019-10-30 11:00:00,0,0,52,0.5776,2.1
2019-10-30 12:00:00,0.3,0,52.1,0.5761,1.7
2019-10-30 13:00:00,0.7,0,50.3,0.6427,2
2019-10-30 14:00:00,0.8,0,47.5,0.4654,2.1
2019-10-30 15:00:00,0.6,0,47.6,0.3673,2.2
2019-10-30 16:00:00,0.5,0,50.8,0.3092,2.4
2019-10-30 17:00:00,0.6,0,52,0.1543,2.2
2019-10-30 18:00:00,-0.1,0,58.1,0.0197,1.8
2019-10-30 19:00:00,-1.5,0,81.1,1e-04,1.4
2019-10-30 20:00:00,-2.2,0,88.1,0,1.9
2019-10-30 21:00:00,-2.2,0,88.2,0,0.9
2019-10-30 22:00:00,-1.4,0,74.2,0,1.7
2019-10-30 23:00:00,-1.1,0,64.1,0,2
2019-10-31 00:00:00,-1.2,0,64.6,0,2
2019-10-31 01:00:00,-1.3,0,65.2,0,2.5
2019-10-31 02:00:00,-2.1,0,78.1,0,2.5
2019-10-31 03:00:00,-2.9,0,89.7,0,2.2
2019-10-31 04:00:00,-3.1,0,93.1,0,1.3
2019-10-31 05:00:00,-3.1,0,91.6,0,1
2019-10-31 06:00:00,-2.5,0,78.8,0,1.8
2019-10-31 07:00:00,-2.4,0,72.8,0,2.2
2019-10-31 08:00:00,-2.5,0,71.2,0.0267,2.8
2019-10-31 09:00:00,-2.2,0,70,0.2662,3.1
2019-10-31 10:00:00,-1.9,0,71.6,0.3428,3.3
2019-10-31 11:00:00,-1.5,0,69.7,0.4989,4
2019-10-31 12:00:00,-1,0,67.5,0.6164,4.1
2019-10-31 13:00:00,-0.6,0,65.3,0.7155,4.1
2019-10-31 14:00:00,-0.9,0,65,0.5534,4.1
2019-10-31 15:00:00,-0.8,0,64.2,0.5584,3.8
2019-10-31 16:00:00,-1.2,0,62.8,0.3059,3.7
2019-10-31 17:00:00,-1.3,0,61.9,0.1553,3.1
2019-10-31 18:00:00,-1.6,0,62,0.0387,2.8
2019-10-31 19:00:00,-2.3,0,62.1,3e-04,3.1
2019-10-31 20:00:00,-2.5,0,62.8,0,2.4
2019-10-31 21:00:00,-3.1,0,64.8,0,1.6
2019-10-31 22:00:00,-4.4,0,71.3,0,0.7
2019-10-31 23:00:00,-5.2,0,76.1,0,0.2
2019-11-01 00:00:00,-5.4,0,78.1,0,0.6
2019-11-01 01:00:00,-5.6,0,80.2,0,0.5
2019-11-01 02:00:00,-6.5,0,85.9,0,0.3
2019-11-01 03:00:00,-6.8,0,88.6,0,0.6
2019-11-01 04:00:00,-6.6,0,88.1,0,0.8
2019-11-01 05:00:00,-4.9,0,83.9,0,1.2
2019-11-01 06:00:00,-4.4,0,81.9,0,1.3
2019-11-01 07:00:00,-3.4,0,79.4,0,1.7
2019-11-01 08:00:00,-3.2,0,75.8,0.0118,1.9
2019-11-01 09:00:00,-2.9,0,74.7,0.1381,1.7
2019-11-01 10:00:00,-1.6,0,69.5,0.3208,1.9
2019-11-01 11:00:00,0.1,0,62.8,0.7867,2
2019-11-01 12:00:00,1.7,0,58.5,1.0182,2.9
2019-11-01 13:00:00,2.5,0,55.8,0.7314,2.7
2019-11-01 14:00:00,2.8,0,56.1,0.4779,2.4
2019-11-01 15:00:00,2.9,0,61.8,0.5666,2.5
2019-11-01 16:00:00,2.8,0,70.6,0.3204,2.1
2019-11-01 17:00:00,2.8,0,76.4,0.1564,1.7
2019-11-01 18:00:00,2.8,0,77.9,0.0214,1.2
2019-11-01 19:00:00,2.7,0,78.7,0,1.1
2019-11-01 20:00:00,2.6,0,81.4,0,1.6
2019-11-01 21:00:00,2.2,0,86.1,0,1.7
2019-11-01 22:00:00,1.9,0,88.8,0,1.7
2019-11-01 23:00:00,1.9,0,89.2,0,1.3
2019-11-02 00:00:00,1.7,0,90.9,0,0.4
2019-11-02 01:00:00,1.6,0,88.8,0,0.4
2019-11-02 02:00:00,1.4,0,85.1,0,0.4
2019-11-02 03:00:00,1.3,0,85.4,0,0.8
2019-11-02 04:00:00,1.1,0,89.7,0,1
2019-11-02 05:00:00,1.2,0,92.3,0,1.1
2019-11-02 06:00:00,0,0,97.5,0,0.9
2019-11-02 07:00:00,-0.5,0,97.8,0,0.3
2019-11-02 08:00:00,-0.8,0,97.5,0.003,0.3
2019-11-02 09:00:00,-1.1,0,95.4,0.0923,0.3
2019-11-02 10:00:00,-0.7,0,94.2,0.1277,2.2
2019-11-02 11:00:00,-0.3,0,93.9,0.1659,1.9
2019-11-02 12:00:00,0.9,1.02,86.8,1.0436,1.7
2019-11-02 13:00:00,1.5,3.56,81.9,0.666,2.7
2019-11-02 14:00:00,2,0,75.3,0.8909,2.7
2019-11-02 15:00:00,1.5,0,74,0.2958,3.6
2019-11-02 16:00:00,0.9,0,69.1,0.3762,4
2019-11-02 17:00:00,0.7,0,63.1,0.1759,4
2019-11-02 18:00:00,0.3,0,62.8,0.0267,3.7
2019-11-02 19:00:00,-0.1,0,61.6,0,3.2
2019-11-02 20:00:00,-0.2,0,63.1,0,2.5
2019-11-02 21:00:00,-0.3,0,63.1,0,2.5
2019-11-02 22:00:00,-0.3,0,66.3,0,2.1
2019-11-02 23:00:00,-0.4,0,64.8,0,2
2019-11-03 00:00:00,-0.5,0,65.1,0,1.5
2019-11-03 01:00:00,-0.6,0,69.2,0,0.9
2019-11-03 02:00:00,-0.7,0,68.9,0,0.7
2019-11-03 03:00:00,-1.1,0,72,0,0.3
2019-11-03 04:00:00,-2.6,0,82.8,0,0.2
2019-11-03 05:00:00,-2.6,0,86.9,0,0.7
2019-11-03 06:00:00,-1.9,0,84.3,0,0.8
2019-11-03 07:00:00,-2,0,83.2,0.0124,0.3
2019-11-03 08:00:00,-1.3,0,79,0.1557,0.7
2019-11-03 09:00:00,-0.3,0,73.5,0.5122,1.1
2019-11-03 10:00:00,0.6,0,69.8,0.5366,1.4
2019-11-03 11:00:00,1.7,0,67.1,0.6177,1.2
2019-11-03 12:00:00,2.9,0,63.3,0.8538,1.7
2019-11-03 13:00:00,4.5,0,59.6,1.2675,1.8
2019-11-03 14:00:00,5.3,0,57.5,1.0057,1.6
2019-11-03 15:00:00,5,0,59.6,0.3349,1.4
2019-11-03 16:00:00,5.3,0,60.4,0.3818,1
2019-11-03 17:00:00,3.9,0,66.7,0.0684,0.5
2019-11-03 18:00:00,2.2,0,74.7,0,0.3
2019-11-03 19:00:00,2.1,0,76.5,0,0.5
2019-11-03 20:00:00,2.1,0,77.7,0,0.7
2019-11-03 21:00:00,2.7,0,78.9,0,1.1
2019-11-03 22:00:00,3.4,0,84.5,0,1.6
2019-11-03 23:00:00,4.1,0,88,0,2
2019-11-04 00:00:00,3.9,0,92.9,0,1.7
2019-11-04 01:00:00,3.8,0,94.4,0,1.9
2019-11-04 02:00:00,3.7,0.51,95.7,0,1.4
2019-11-04 03:00:00,3.7,0.51,95.5,0,1.5
2019-11-04 04:00:00,3.5,0.51,95.3,0,1.6
2019-11-04 05:00:00,3.1,0,95.8,0,1.2
2019-11-04 06:00:00,3.1,0,96.2,0,1.7
2019-11-04 07:00:00,3.2,0,96.4,0.0054,1.4
2019-11-04 08:00:00,3.5,0,95,0.0741,1.7
2019-11-04 09:00:00,4.1,0,91.1,0.4549,2.2
2019-11-04 10:00:00,4.5,0,84.6,0.495,2.7
2019-11-04 11:00:00,4.2,0,84.8,0.2722,2.6
2019-11-04 12:00:00,4.2,0,81.7,0.4339,3
2019-11-04 13:00:00,4.4,0,76,0.5091,3.3
2019-11-04 14:00:00,3.8,0,73.7,0.3645,3.4
2019-11-04 15:00:00,3.9,0,66,0.2676,2.9
2019-11-04 16:00:00,3.7,0,66.6,0.1567,2.9
2019-11-04 17:00:00,3.2,0,72.6,0.0327,1.9
2019-11-04 18:00:00,2.2,0,84.4,0,1.4
2019-11-04 19:00:00,1.4,0,90.3,0,1.4
2019-11-04 20:00:00,1.1,0,91.9,0,1.3
2019-11-04 21:00:00,1.3,0,90.6,0,2.2
2019-11-04 22:00:00,1,0,92.6,0,1.6
2019-11-04 23:00:00,0.3,0,93.6,0,0.8
